CustomerID,total_transactions,total_items,total_spend,average_order_value,first_purchase,last_purchase,days_since_last_purchase,customer_lifetime_days,purchase_frequency,customer_value
13866.0,1,57,145.67000000000002,20.810000000000002,2011-09-26 14:54:00,2011-09-26 14:54:00,73,1,1.0,145.67000000000002
13867.0,3,513,1015.29,16.644098360655736,2011-05-05 17:28:00,2011-11-08 15:48:00,30,186,0.016129032258064516,16.375645161290322
13868.0,2,1964,3192.54,96.74363636363637,2011-11-01 12:45:00,2011-12-02 16:32:00,6,31,0.06451612903225806,205.97032258064516
13869.0,4,1721,3104.95,10.11384364820847,2010-12-17 15:14:00,2011-08-08 13:53:00,122,233,0.017167381974248927,53.303862660944205
13870.0,8,1325,2770.94,24.095130434782607,2011-02-25 09:09:00,2011-12-07 13:23:00,1,285,0.028070175438596492,77.78077192982457
13871.0,13,2806,6403.25,19.057291666666668,2011-02-04 09:30:00,2011-11-17 10:49:00,22,286,0.045454545454545456,291.0568181818182
13873.0,3,140,389.6,16.93913043478261,2011-02-03 09:37:00,2011-08-12 10:08:00,119,190,0.015789473684210527,6.151578947368422
13874.0,1,180,540.45,30.025000000000002,2010-12-16 18:20:00,2010-12-16 18:20:00,357,1,1.0,540.45
13875.0,5,1316,1786.79,17.180673076923078,2011-02-11 15:39:00,2011-10-17 09:36:00,53,247,0.020242914979757085,36.16983805668016
13876.0,1,36,122.7,17.52857142857143,2011-10-07 10:22:00,2011-10-07 10:22:00,63,1,1.0,122.7
13877.0,1,108,117.24,39.08,2011-09-14 15:49:00,2011-09-14 15:49:00,85,1,1.0,117.24
13878.0,1,475,1281.53,35.598055555555554,2011-10-16 12:19:00,2011-10-16 12:19:00,54,1,1.0,1281.53
13880.0,13,1842,3219.77,19.513757575757577,2010-12-07 14:00:00,2011-11-18 13:44:00,20,345,0.03768115942028986,121.32466666666667
13881.0,20,10118,17159.52,96.40179775280899,2011-02-01 10:14:00,2011-12-06 12:50:00,3,308,0.06493506493506493,1114.2545454545455
13882.0,5,953,1191.13,18.325076923076924,2011-10-06 15:28:00,2011-12-07 11:16:00,2,61,0.08196721311475409,97.63360655737705
13883.0,5,1436,2674.48,18.834366197183098,2011-03-31 17:17:00,2011-11-29 10:45:00,10,242,0.02066115702479339,55.25785123966942
13884.0,5,300,787.6,13.349152542372881,2011-03-01 13:40:00,2011-12-02 16:30:00,6,276,0.018115942028985508,14.268115942028986
13885.0,2,182,506.8,18.1,2011-05-23 08:52:00,2011-06-03 15:07:00,188,11,0.18181818181818182,92.14545454545456
13886.0,1,126,243.56,15.2225,2011-09-29 13:17:00,2011-09-29 13:17:00,70,1,1.0,243.56
13887.0,1,147,349.55,18.397368421052633,2011-05-19 17:22:00,2011-05-19 17:22:00,203,1,1.0,349.55
13888.0,2,258,605.63,15.14075,2011-05-05 14:41:00,2011-08-12 10:13:00,119,98,0.02040816326530612,12.359795918367347
13889.0,1,146,416.90000000000003,27.793333333333337,2011-09-08 09:13:00,2011-09-08 09:13:00,92,1,1.0,416.90000000000003
13890.0,10,831,1883.8100000000002,17.125545454545456,2010-12-16 09:31:00,2011-12-08 15:36:00,0,357,0.028011204481792718,52.767787114845945
13892.0,4,983,632.97,23.443333333333335,2011-04-07 12:04:00,2011-11-13 11:50:00,26,219,0.0182648401826484,11.561095890410959
13893.0,1,190,821.1,39.1,2011-02-15 11:30:00,2011-02-15 11:30:00,297,1,1.0,821.1
13894.0,3,354,564.62,20.911851851851853,2011-02-02 12:54:00,2011-11-16 09:44:00,23,286,0.01048951048951049,5.922587412587413
13895.0,4,1365,2593.07,21.975169491525424,2011-06-28 10:17:00,2011-11-11 16:57:00,27,136,0.029411764705882353,76.26676470588235
13897.0,1,200,311.16,18.303529411764707,2011-10-20 14:30:00,2011-10-20 14:30:00,49,1,1.0,311.16
13898.0,1,133,155.93,12.994166666666667,2011-01-18 10:28:00,2011-01-18 10:28:00,325,1,1.0,155.93
13899.0,2,156,388.52,20.448421052631577,2011-03-10 09:30:00,2011-11-23 13:40:00,15,258,0.007751937984496124,3.011782945736434
13900.0,3,430,740.95,17.23139534883721,2011-03-22 10:13:00,2011-06-09 19:26:00,182,79,0.0379746835443038,28.137341772151903
13901.0,5,1739,2867.2,19.242953020134227,2011-01-25 09:01:00,2011-09-28 14:48:00,71,246,0.02032520325203252,58.27642276422764
13904.0,2,332,332.64,12.793846153846154,2011-02-18 11:18:00,2011-11-02 13:41:00,36,257,0.007782101167315175,2.5886381322957197
13908.0,4,1478,2369.55,19.42254098360656,2011-03-08 12:04:00,2011-09-21 11:49:00,79,196,0.02040816326530612,48.358163265306125
13911.0,9,2731,2580.91,17.43858108108108,2011-02-04 14:46:00,2011-10-13 15:43:00,56,251,0.035856573705179286,92.54258964143426
13914.0,2,380,626.45,18.983333333333334,2011-11-03 16:28:00,2011-11-28 10:35:00,11,24,0.08333333333333333,52.204166666666666
13917.0,2,228,272.04,15.113333333333335,2011-06-01 12:46:00,2011-10-21 09:56:00,49,141,0.014184397163120567,3.8587234042553193
13918.0,2,1140,1212.8400000000001,40.428000000000004,2011-03-31 18:05:00,2011-10-21 12:25:00,49,203,0.009852216748768473,11.949162561576356
13919.0,2,474,384.81,13.743214285714286,2011-08-10 10:15:00,2011-10-11 14:24:00,58,62,0.03225806451612903,12.413225806451612
13922.0,1,93,172.25,24.607142857142858,2010-12-23 10:38:00,2010-12-23 10:38:00,351,1,1.0,172.25
13923.0,1,185,351.13,17.5565,2011-10-17 12:33:00,2011-10-17 12:33:00,53,1,1.0,351.13
13924.0,6,1575,1838.8500000000001,15.716666666666669,2011-09-28 15:07:00,2011-12-08 09:39:00,1,70,0.08571428571428572,157.6157142857143
13925.0,4,331,678.25,16.54268292682927,2011-07-28 12:09:00,2011-09-08 12:47:00,92,42,0.09523809523809523,64.59523809523809
13926.0,1,104,223.85000000000002,20.35,2011-11-16 13:16:00,2011-11-16 13:16:00,22,1,1.0,223.85000000000002
13927.0,1,214,348.99,16.61857142857143,2011-09-26 12:00:00,2011-09-26 12:00:00,74,1,1.0,348.99
13928.0,4,129,464.57,17.206296296296298,2011-07-29 15:59:00,2011-11-29 10:33:00,10,122,0.03278688524590164,15.231803278688526
13929.0,2,143,842.65,93.62777777777778,2011-01-17 15:11:00,2011-06-23 15:26:00,168,157,0.012738853503184714,10.734394904458599
13930.0,2,274,337.34,19.843529411764706,2011-07-26 11:00:00,2011-10-13 09:45:00,57,78,0.02564102564102564,8.649743589743588
13931.0,2,725,1237.53,21.336724137931036,2011-03-04 08:43:00,2011-09-05 10:12:00,95,185,0.010810810810810811,13.378702702702704
13932.0,1,72,307.4,19.2125,2011-02-18 12:02:00,2011-02-18 12:02:00,294,1,1.0,307.4
13933.0,2,205,608.7900000000001,26.469130434782613,2011-07-14 13:35:00,2011-08-22 14:03:00,108,39,0.05128205128205128,31.220000000000002
13934.0,1,390,922.1,29.74516129032258,2011-03-21 08:39:00,2011-03-21 08:39:00,263,1,1.0,922.1
13936.0,1,330,376.58,14.483846153846153,2011-06-13 08:47:00,2011-06-13 08:47:00,179,1,1.0,376.58
13937.0,1,123,158.85,17.65,2011-06-23 16:35:00,2011-06-23 16:35:00,168,1,1.0,158.85
13938.0,1,70,71.66,10.237142857142857,2011-11-04 14:37:00,2011-11-04 14:37:00,34,1,1.0,71.66
13939.0,3,847,568.55,12.634444444444444,2011-02-01 11:30:00,2011-11-16 13:33:00,22,288,0.010416666666666666,5.922395833333333
13940.0,4,516,839.14,17.12530612244898,2011-07-18 16:05:00,2011-11-22 15:15:00,16,126,0.031746031746031744,26.639365079365078
13941.0,5,2364,5112.96,113.62133333333334,2010-12-02 10:17:00,2011-11-18 09:43:00,21,350,0.014285714285714285,73.04228571428571
13946.0,3,443,561.5699999999999,51.05181818181818,2011-03-17 10:02:00,2011-09-21 13:33:00,78,188,0.015957446808510637,8.961223404255318
13947.0,1,44,90.6,18.119999999999997,2011-10-05 14:42:00,2011-10-05 14:42:00,64,1,1.0,90.6
13948.0,1,40,102.0,34.0,2010-12-14 10:18:00,2010-12-14 10:18:00,360,1,1.0,102.0
13949.0,6,2474,2427.32,15.170750000000002,2011-09-06 11:55:00,2011-12-07 09:35:00,2,91,0.06593406593406594,160.04307692307694
13950.0,4,323,745.06,21.28742857142857,2011-04-07 11:29:00,2011-11-28 14:44:00,10,235,0.01702127659574468,12.681872340425532
13951.0,3,459,674.45,17.293589743589745,2011-02-18 15:21:00,2011-06-16 16:43:00,175,118,0.025423728813559324,17.147033898305086
13952.0,2,1431,3251.071,23.730445255474454,2011-04-15 09:27:00,2011-05-06 09:00:00,217,20,0.1,325.1071
13953.0,7,2724,3515.68,175.784,2010-12-22 10:29:00,2011-12-02 16:04:00,6,345,0.020289855072463767,71.33263768115941
13954.0,2,150,439.92,17.5968,2011-09-30 10:52:00,2011-12-08 12:50:00,1,69,0.028985507246376812,12.751304347826087
13955.0,2,154,322.96,9.786666666666665,2011-02-07 12:24:00,2011-07-08 17:19:00,153,151,0.013245033112582781,4.277615894039735
13956.0,5,491,1026.42,6.752763157894737,2011-03-13 12:51:00,2011-12-04 13:20:00,4,266,0.018796992481203006,19.293609022556392
13959.0,3,357,598.2,6.502173913043479,2010-12-12 13:56:00,2011-09-21 15:06:00,78,283,0.01060070671378092,6.341342756183747
13960.0,2,142,230.22,19.185,2011-09-29 12:39:00,2011-11-18 15:27:00,20,50,0.04,9.2088
13962.0,2,87,169.55,15.413636363636364,2011-04-08 11:21:00,2011-11-18 08:47:00,21,223,0.008968609865470852,1.520627802690583
13963.0,4,460,664.54,18.986857142857144,2010-12-07 09:21:00,2011-02-04 14:43:00,307,59,0.06779661016949153,45.0535593220339
13967.0,1,42,80.7,40.35,2011-07-17 12:02:00,2011-07-17 12:02:00,145,1,1.0,80.7
13969.0,18,4542,9053.94,14.463162939297126,2010-12-09 19:32:00,2011-12-02 15:11:00,6,357,0.05042016806722689,456.5011764705883
13971.0,8,1844,2758.26,18.511812080536913,2011-02-27 12:27:00,2011-11-21 12:06:00,18,266,0.03007518796992481,82.95518796992481
13972.0,2,187,190.25,12.683333333333334,2011-05-22 11:34:00,2011-09-30 11:54:00,70,131,0.015267175572519083,2.9045801526717554
13973.0,1,109,264.7,24.063636363636363,2011-02-25 15:21:00,2011-02-25 15:21:00,286,1,1.0,264.7
13974.0,1,249,413.59000000000003,14.77107142857143,2011-10-21 14:41:00,2011-10-21 14:41:00,48,1,1.0,413.59000000000003
13975.0,6,1732,2526.28,7.474201183431953,2011-03-08 12:19:00,2011-11-08 13:19:00,30,245,0.024489795918367346,61.868081632653066
13976.0,1,154,357.98,35.798,2011-05-17 09:13:00,2011-05-17 09:13:00,206,1,1.0,357.98
13978.0,2,315,196.79000000000002,13.119333333333335,2011-10-25 15:04:00,2011-11-25 11:36:00,14,30,0.06666666666666667,13.119333333333335
13979.0,1,639,869.87,16.108703703703704,2011-09-27 13:32:00,2011-09-27 13:32:00,72,1,1.0,869.87
13980.0,1,172,200.14,18.19454545454545,2011-10-10 13:34:00,2011-10-10 13:34:00,59,1,1.0,200.14
13982.0,4,1136,1871.81,16.863153153153153,2010-12-09 13:57:00,2011-10-31 16:24:00,38,326,0.012269938650306749,22.966993865030673
13983.0,12,1183,2603.43,24.3311214953271,2010-12-08 10:38:00,2011-11-10 11:06:00,29,337,0.03560830860534125,92.70373887240356
13984.0,5,679,920.51,57.531875,2010-12-08 15:58:00,2011-11-13 12:38:00,26,339,0.014749262536873156,13.57684365781711
13985.0,15,3445,7060.13,20.229598853868197,2011-03-20 13:48:00,2011-12-05 17:06:00,3,260,0.057692307692307696,407.3151923076923
13986.0,1,430,320.46,24.650769230769228,2011-11-22 15:00:00,2011-11-22 15:00:00,16,1,1.0,320.46
13988.0,6,3044,4147.96,17.726324786324785,2011-03-30 11:48:00,2011-11-20 10:15:00,19,234,0.02564102564102564,106.35794871794872
13989.0,2,1313,1266.08,30.88,2011-04-14 15:39:00,2011-10-05 09:47:00,65,173,0.011560693641618497,14.636763005780345
13990.0,1,190,311.3,19.45625,2011-05-10 15:19:00,2011-05-10 15:19:00,212,1,1.0,311.3
13991.0,6,998,855.97,10.190119047619048,2011-07-19 12:58:00,2011-11-27 16:18:00,11,131,0.04580152671755725,39.20473282442748
13992.0,1,64,76.8,15.36,2011-11-09 15:23:00,2011-11-09 15:23:00,29,1,1.0,76.8
13993.0,9,900,3466.36,28.647603305785125,2011-01-13 10:43:00,2011-10-28 09:06:00,42,287,0.0313588850174216,108.70118466898955
13994.0,6,940,2313.14,14.923483870967742,2011-07-14 18:28:00,2011-12-06 11:05:00,3,144,0.041666666666666664,96.38083333333333
13995.0,5,879,1393.69,16.205697674418605,2011-04-08 08:20:00,2011-11-24 14:22:00,14,230,0.021739130434782608,30.297608695652173
13999.0,12,2243,3901.81,18.758701923076924,2010-12-13 11:23:00,2011-11-29 13:40:00,9,351,0.03418803418803419,133.39521367521368
14000.0,1,710,635.66,42.37733333333333,2011-05-12 16:50:00,2011-05-12 16:50:00,210,1,1.0,635.66
14001.0,3,962,2043.0800000000002,52.38666666666667,2010-12-01 12:58:00,2011-10-25 10:31:00,45,327,0.009174311926605505,18.743853211009178
14002.0,2,877,529.73,11.270851063829788,2011-07-06 14:59:00,2011-07-28 15:55:00,133,22,0.09090909090909091,48.15727272727273
14004.0,7,2668,4582.64,26.799064327485382,2011-02-24 09:28:00,2011-10-27 14:40:00,42,245,0.02857142857142857,130.93257142857144
14005.0,5,2478,2874.72,34.22285714285714,2011-05-08 10:33:00,2011-11-30 12:41:00,9,206,0.024271844660194174,69.77475728155339
14006.0,3,641,962.19,32.073,2011-01-31 15:11:00,2011-08-16 09:39:00,115,196,0.015306122448979591,14.727397959183675
14009.0,2,365,695.61,16.562142857142856,2011-05-18 13:00:00,2011-05-25 15:47:00,197,7,0.2857142857142857,198.74571428571429
14012.0,1,160,328.8,29.89090909090909,2011-03-07 12:26:00,2011-03-07 12:26:00,277,1,1.0,328.8
14013.0,3,462,473.02,13.91235294117647,2011-03-09 08:59:00,2011-08-21 15:01:00,109,165,0.01818181818181818,8.600363636363635
14014.0,1,1076,505.18,12.953333333333333,2011-09-23 13:18:00,2011-09-23 13:18:00,76,1,1.0,505.18
14015.0,1,378,917.34,45.867000000000004,2011-10-18 10:02:00,2011-10-18 10:02:00,52,1,1.0,917.34
14016.0,4,2125,4341.21,26.964037267080744,2010-12-17 14:21:00,2011-07-01 11:29:00,161,195,0.020512820512820513,89.05046153846153
14019.0,3,1037,1421.61,21.539545454545454,2011-07-24 15:39:00,2011-10-24 10:13:00,46,91,0.03296703296703297,46.86626373626373
14020.0,2,441,642.8,16.48205128205128,2011-09-12 15:32:00,2011-11-23 09:22:00,16,71,0.028169014084507043,18.107042253521126
14021.0,3,192,631.9,28.722727272727273,2011-03-28 15:10:00,2011-07-07 15:46:00,154,101,0.0297029702970297,18.769306930693066
14022.0,1,487,440.0,15.714285714285714,2011-04-28 14:39:00,2011-04-28 14:39:00,224,1,1.0,440.0
14023.0,2,345,584.07,18.840967741935486,2011-04-03 15:50:00,2011-12-02 13:58:00,6,242,0.008264462809917356,4.82702479338843
14024.0,2,150,327.7,20.48125,2011-08-07 13:31:00,2011-08-10 11:30:00,121,2,1.0,327.7
14027.0,1,62,104.82,17.47,2011-10-10 09:01:00,2011-10-10 09:01:00,60,1,1.0,104.82
14029.0,2,198,467.66,31.177333333333333,2011-07-18 16:57:00,2011-10-07 14:46:00,62,80,0.025,11.691500000000001
14030.0,8,1479,2360.09,9.712304526748971,2010-12-08 16:11:00,2011-11-21 16:48:00,17,348,0.022988505747126436,54.25494252873563
14031.0,19,5788,17286.86,69.14744,2010-12-02 16:34:00,2011-12-02 17:13:00,6,365,0.052054794520547946,899.8639452054795
14032.0,11,2032,2975.59,20.80832167832168,2010-12-08 10:53:00,2011-12-07 15:23:00,1,364,0.03021978021978022,89.92167582417584
14034.0,3,423,651.8199999999999,7.323820224719101,2011-07-05 13:06:00,2011-11-17 14:02:00,21,135,0.022222222222222223,14.484888888888888
14035.0,5,739,1428.02,21.636666666666667,2011-02-15 12:48:00,2011-11-11 10:03:00,28,268,0.018656716417910446,26.642164179104476
14036.0,1,268,626.65,16.49078947368421,2011-02-28 09:26:00,2011-02-28 09:26:00,284,1,1.0,626.65
14037.0,2,46,147.20000000000002,5.257142857142858,2010-12-10 11:39:00,2011-06-16 13:57:00,175,188,0.010638297872340425,1.5659574468085107
14038.0,3,965,1560.38,16.960652173913044,2011-05-16 14:05:00,2011-09-22 13:37:00,77,128,0.0234375,36.57140625
14039.0,1,92,152.2,25.366666666666664,2011-11-06 13:48:00,2011-11-06 13:48:00,32,1,1.0,152.2
14040.0,12,1554,3614.92,15.38263829787234,2011-01-12 14:57:00,2011-10-30 12:42:00,40,290,0.041379310344827586,149.58289655172413
14041.0,1,94,141.41,6.733809523809524,2011-03-18 13:25:00,2011-03-18 13:25:00,265,1,1.0,141.41
14044.0,4,308,652.82,3.1235406698564594,2011-02-03 11:39:00,2011-11-13 12:05:00,26,283,0.014134275618374558,9.22713780918728
14045.0,4,535,1659.75,276.625,2010-12-01 11:32:00,2011-08-22 15:27:00,108,264,0.015151515151515152,25.147727272727273
14046.0,1,460,154.99,11.070714285714287,2011-02-28 14:48:00,2011-02-28 14:48:00,283,1,1.0,154.99
14047.0,5,381,1308.6100000000001,40.894062500000004,2010-12-02 10:09:00,2011-12-01 11:43:00,8,364,0.013736263736263736,17.97541208791209
14048.0,1,288,409.93,4.822705882352941,2011-02-07 14:53:00,2011-02-07 14:53:00,304,1,1.0,409.93
14049.0,4,3870,5681.72,11.642868852459017,2011-01-26 11:27:00,2011-11-23 12:20:00,16,301,0.013289036544850499,75.50458471760798
14050.0,2,689,746.36,13.821481481481483,2011-08-25 13:46:00,2011-11-08 10:00:00,31,74,0.02702702702702703,20.171891891891892
14051.0,23,3756,15610.390000000001,74.33519047619048,2010-12-08 12:49:00,2011-12-09 10:20:00,0,365,0.06301369863013699,983.6684109589042
14052.0,1,89,225.36,4.024285714285715,2011-11-20 12:30:00,2011-11-20 12:30:00,19,1,1.0,225.36
14053.0,2,215,260.25,65.0625,2011-07-03 12:21:00,2011-08-07 14:27:00,123,35,0.05714285714285714,14.87142857142857
14054.0,1,62,92.46,15.409999999999998,2011-10-05 15:49:00,2011-10-05 15:49:00,64,1,1.0,92.46
14055.0,1,216,725.6400000000001,72.56400000000001,2011-08-25 15:04:00,2011-08-25 15:04:00,105,1,1.0,725.6400000000001
14056.0,23,4273,8214.65,7.427350813743218,2011-02-28 15:19:00,2011-12-08 13:36:00,0,282,0.08156028368794327,669.9891843971632
14057.0,17,4876,6217.96,21.894225352112677,2010-12-14 12:11:00,2011-11-16 10:32:00,23,336,0.050595238095238096,314.5991666666667
14059.0,1,128,183.6,22.95,2011-03-18 10:06:00,2011-03-18 10:06:00,266,1,1.0,183.6
14060.0,19,5386,6140.42,30.39811881188119,2010-12-02 12:11:00,2011-12-05 12:29:00,4,368,0.051630434782608696,317.0325543478261
14062.0,12,5593,10464.85,94.27792792792793,2010-12-10 15:56:00,2011-11-30 10:04:00,9,354,0.03389830508474576,354.7406779661017
14064.0,5,1788,1353.74,16.92175,2011-03-10 12:59:00,2011-11-10 13:14:00,28,245,0.02040816326530612,27.62734693877551
14066.0,1,45,152.55,21.792857142857144,2011-03-18 12:21:00,2011-03-18 12:21:00,266,1,1.0,152.55
14067.0,2,361,374.7,7.2057692307692305,2011-09-04 12:00:00,2011-10-07 10:21:00,63,32,0.0625,23.41875
14068.0,1,73,265.85,11.077083333333334,2011-01-23 16:02:00,2011-01-23 16:02:00,319,1,1.0,265.85
14071.0,8,995,1438.82,4.440802469135802,2011-03-20 11:33:00,2011-12-06 12:27:00,3,261,0.03065134099616858,44.10176245210727
14073.0,1,130,151.04,11.618461538461538,2011-11-07 15:49:00,2011-11-07 15:49:00,31,1,1.0,151.04
14075.0,3,754,942.26,21.913023255813954,2011-03-23 16:35:00,2011-12-05 08:38:00,4,256,0.01171875,11.042109374999999
14076.0,1,81,122.47,2.662391304347826,2011-08-02 15:19:00,2011-08-02 15:19:00,128,1,1.0,122.47
14077.0,5,268,499.41999999999996,11.89095238095238,2011-03-10 15:52:00,2011-10-30 12:35:00,40,233,0.02145922746781116,10.717167381974248
14078.0,6,310,1049.37,16.144153846153845,2010-12-01 12:54:00,2011-08-30 12:16:00,101,271,0.02214022140221402,23.233284132841323
14079.0,1,301,375.1,31.258333333333336,2011-08-07 12:10:00,2011-08-07 12:10:00,124,1,1.0,375.1
14080.0,1,48,45.599999999999994,11.399999999999999,2011-11-07 11:09:00,2011-11-07 11:09:00,32,1,1.0,45.599999999999994
14081.0,2,596,934.52,6.10797385620915,2010-12-05 15:47:00,2011-02-10 16:17:00,301,67,0.029850746268656716,27.896119402985075
14082.0,1,110,182.25,6.2844827586206895,2010-12-10 11:02:00,2010-12-10 11:02:00,364,1,1.0,182.25
14083.0,9,732,1018.43,5.626685082872928,2010-12-03 12:24:00,2011-12-05 13:14:00,3,367,0.02452316076294278,24.975122615803816
14085.0,18,3184,4448.54,9.885644444444445,2010-12-06 12:39:00,2011-12-07 13:46:00,1,366,0.04918032786885246,218.7806557377049
14087.0,1,251,194.42,2.8176811594202897,2011-12-07 12:41:00,2011-12-07 12:41:00,2,1,1.0,194.42
14088.0,13,12665,50491.81,85.7246349745331,2011-01-21 13:07:00,2011-11-29 16:16:00,9,312,0.041666666666666664,2103.8254166666666
14089.0,1,134,161.0,11.5,2011-10-14 10:38:00,2011-10-14 10:38:00,56,1,1.0,161.0
14090.0,1,72,76.32000000000001,76.32000000000001,2011-01-19 10:51:00,2011-01-19 10:51:00,324,1,1.0,76.32000000000001
14092.0,14,2066,4076.91,19.050981308411213,2010-12-16 15:47:00,2011-12-02 12:13:00,7,350,0.04,163.0764
14093.0,1,406,442.85,4.217619047619048,2011-11-27 16:27:00,2011-11-27 16:27:00,11,1,1.0,442.85
14096.0,17,16352,65164.79,12.749909998043435,2011-08-30 10:49:00,2011-12-05 17:17:00,3,97,0.17525773195876287,11420.63329896907
14098.0,1,104,147.35,7.016666666666667,2011-11-03 10:13:00,2011-11-03 10:13:00,36,1,1.0,147.35
14099.0,11,2179,3104.17,12.41668,2010-12-20 11:14:00,2011-11-23 13:53:00,15,338,0.03254437869822485,101.02328402366864
14100.0,1,64,194.9,7.496153846153846,2011-07-25 11:01:00,2011-07-25 11:01:00,137,1,1.0,194.9
14101.0,6,6942,5976.79,170.76542857142857,2011-01-17 13:09:00,2011-09-27 12:28:00,73,252,0.023809523809523808,142.3045238095238
14102.0,5,961,1360.28,17.21873417721519,2011-10-26 12:46:00,2011-12-04 15:38:00,4,39,0.1282051282051282,174.3948717948718
14104.0,2,72,216.20999999999998,10.295714285714284,2011-06-27 12:49:00,2011-07-08 12:50:00,154,11,0.18181818181818182,39.310909090909085
14105.0,1,800,1266.23,17.111216216216217,2011-04-14 17:58:00,2011-04-14 17:58:00,238,1,1.0,1266.23
14107.0,7,1793,2703.23,21.977479674796747,2010-12-10 13:29:00,2011-10-19 12:12:00,51,312,0.022435897435897436,60.64939102564102
14108.0,2,381,597.91,17.585588235294118,2011-08-30 11:32:00,2011-11-09 10:41:00,30,70,0.02857142857142857,17.083142857142857
14109.0,1,88,144.2,16.022222222222222,2011-09-28 10:18:00,2011-09-28 10:18:00,72,1,1.0,144.2
14110.0,12,2445,5683.15,36.66548387096774,2011-03-18 09:59:00,2011-12-06 12:26:00,3,263,0.045627376425855515,259.30722433460073
14111.0,4,458,692.85,69.285,2011-04-12 11:36:00,2011-11-25 13:44:00,13,227,0.01762114537444934,12.208810572687225
14112.0,7,1651,2915.15,18.2196875,2011-03-09 11:28:00,2011-11-17 12:30:00,22,253,0.02766798418972332,80.65632411067195
14113.0,4,745,1840.42,54.13,2010-12-20 12:14:00,2011-12-06 12:18:00,3,351,0.011396011396011397,20.973447293447297
14114.0,2,101,386.53,25.768666666666665,2011-01-13 11:05:00,2011-03-11 09:42:00,273,56,0.03571428571428571,13.804642857142856
14116.0,5,707,1382.74,19.204722222222223,2011-08-10 12:44:00,2011-11-20 10:29:00,19,101,0.04950495049504951,68.45247524752476
14117.0,1,72,90.0,30.0,2011-07-19 09:49:00,2011-07-19 09:49:00,143,1,1.0,90.0
14121.0,4,2082,2780.15,17.485220125786164,2011-10-11 10:39:00,2011-12-06 12:19:00,3,56,0.07142857142857142,198.58214285714286
14124.0,1,1618,419.58000000000004,83.91600000000001,2011-09-16 13:32:00,2011-09-16 13:32:00,83,1,1.0,419.58000000000004
14125.0,3,1640,2740.43,16.409760479041914,2011-09-22 15:40:00,2011-11-29 12:47:00,10,67,0.04477611940298507,122.70582089552238
14126.0,3,508,706.1300000000001,47.07533333333334,2011-11-29 12:21:00,2011-12-02 11:45:00,7,2,1.5,1059.1950000000002
14127.0,3,321,709.71,16.129772727272726,2011-02-02 12:26:00,2011-08-09 10:49:00,122,187,0.016042780748663103,11.38572192513369
14128.0,2,564,637.5,13.858695652173912,2011-03-29 10:49:00,2011-10-10 12:00:00,60,195,0.010256410256410256,6.538461538461538
14129.0,5,592,1123.8600000000001,21.61269230769231,2011-03-24 08:44:00,2011-12-08 11:02:00,1,259,0.019305019305019305,21.696138996139
14130.0,1,258,483.86,7.221791044776119,2011-01-24 16:05:00,2011-01-24 16:05:00,318,1,1.0,483.86
14132.0,11,3368,3586.0299999999997,17.930149999999998,2011-06-09 12:04:00,2011-12-07 13:35:00,1,181,0.06077348066298342,217.93552486187843
14133.0,3,348,605.64,21.63,2011-01-28 11:27:00,2011-08-02 11:34:00,129,186,0.016129032258064516,9.768387096774193
14135.0,15,3850,4690.31,35.00231343283583,2010-12-02 10:27:00,2011-12-08 11:38:00,1,371,0.04043126684636118,189.63517520215635
14138.0,2,610,982.3800000000001,20.901702127659576,2011-10-07 09:38:00,2011-12-08 12:44:00,1,62,0.03225806451612903,31.68967741935484
14139.0,1,510,415.82,15.993076923076924,2011-10-24 13:34:00,2011-10-24 13:34:00,45,1,1.0,415.82
14140.0,2,811,935.05,14.167424242424241,2011-11-08 11:20:00,2011-12-06 09:05:00,3,27,0.07407407407407407,69.26296296296296
14141.0,4,355,915.13,22.87825,2011-08-26 14:40:00,2011-12-07 09:53:00,2,102,0.0392156862745098,35.88745098039215
14142.0,1,313,311.81,14.173181818181819,2010-12-01 16:33:00,2010-12-01 16:33:00,372,1,1.0,311.81
14143.0,1,30,115.8,16.54285714285714,2011-07-29 09:48:00,2011-07-29 09:48:00,133,1,1.0,115.8
14145.0,4,756,3742.2,340.2,2011-05-06 13:01:00,2011-10-24 12:10:00,46,170,0.023529411764705882,88.05176470588235
14146.0,5,2437,4191.0,19.957142857142856,2010-12-17 15:52:00,2011-12-01 10:18:00,8,348,0.014367816091954023,60.21551724137931
14147.0,2,108,483.4,96.67999999999999,2011-02-27 11:42:00,2011-09-22 18:10:00,77,207,0.00966183574879227,4.670531400966183
14148.0,1,16,157.2,52.4,2011-04-20 12:02:00,2011-04-20 12:02:00,233,1,1.0,157.2
14149.0,1,218,446.62,15.950714285714286,2011-05-03 09:44:00,2011-05-03 09:44:00,220,1,1.0,446.62
14150.0,2,496,658.64,25.33230769230769,2010-12-15 10:04:00,2011-11-04 10:05:00,35,324,0.006172839506172839,4.0656790123456785
14152.0,2,711,621.29,12.67938775510204,2011-04-19 15:46:00,2011-09-25 12:54:00,74,158,0.012658227848101266,7.8644303797468345
14154.0,2,465,1345.62,25.87730769230769,2011-04-14 15:58:00,2011-04-14 16:26:00,238,1,2.0,2691.24
14155.0,1,25,118.75,19.791666666666668,2011-03-18 14:13:00,2011-03-18 14:13:00,265,1,1.0,118.75
